Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Age 11-60 All,-0.002154625,0.002800744,-5.3558E-05,0.000315877,-0.000519166,0.000264057,-0.001040747,0.001249151
Age 11-60 Female,-0.002122266,0.003903573,0.000218116,0.00043814,-0.000834186,0.000368058,-0.001942305,0.001744134
Age 11-60 Male,-0.002189184,0.003222859,-0.000217376,0.000364479,-0.000334773,0.000303927,-0.000529662,0.001435913
Age 60+All,-0.001866143,0.006177154,0.000461493,0.0006953,-0.000232319,0.000586335,0.004547611,0.002770715
Age 60+ Female,-0.00670393,0.007830314,0.000112564,0.000879527,-0.000301645,0.000741936,0.005556621,0.003508523
Age 60+ Male,0.005030681,0.008927424,0.000967174,0.001008225,-0.000145733,0.000849635,0.003041655,0.004012441
All:LAG 12,0.000285147,0.002617881,0.000353967,0.000296666,-0.000489295,0.000246786,0.001906475,0.001155372
Female,0.000257929,0.003458739,0.000511848,0.000390351,-0.000601566,0.000325737,0.001781121,0.001529507
Male,0.000308174,0.003003822,0.000248482,0.000341384,-0.000414533,0.00028346,0.001994421,0.001324329
Warm All,-0.006893862,0.002659127,-0.001211735,0.00042089,-0.0001963,0.000241601,0.000914886,0.001254482
Warm Female,-0.000669976,0.00345024,-0.00036714,0.000546611,0.00023155,0.000313177,0.001065331,0.00163393
Warm Male,-0.01100809,0.003037247,-0.001769797,0.000480573,-0.000479,0.000276112,0.000808106,0.001429853
Cold All,0.00776426,0.002577419,0.000888287,0.000237291,-0.000837413,0.000253427,0.003295651,0.001067361
Cold Female,0.000805647,0.003487275,0.000758954,0.000319724,-0.001587372,0.000340652,0.002905314,0.001444225
Cold Male,0.01244783,0.002969635,0.000978166,0.000274608,-0.000330678,0.000293479,0.003571385,0.001231245
Age 0-10 All,0.011336021,0.005410656,0.001517102,0.00062292,0.000218369,0.000503424,0.000479687,0.002381414
Age 0-10 Female,0.026950851,0.007549394,0.002955682,0.000868508,0.001128764,0.000701473,0.001291118,0.003342385
Age 0-10 Male,-0.00047126,0.006740328,0.000429445,0.000776917,-0.000484597,0.000627772,-0.000100306,0.002954512
Age 11-60 All,-0.000991963,0.002806166,0.000171344,0.000317383,-0.000572071,0.000264905,0.002230348,0.001237709
Age 11-60 Female,-0.002742826,0.003912717,0.000186746,0.00044043,-0.000794323,0.000369007,0.001673103,0.001729551
Age 11-60 Male,3.1586E-05,0.003233405,0.000160982,0.000366758,-0.000440551,0.000305554,0.002554508,0.001424806
Age 60+All,-0.005128147,0.00619205,0.000193727,0.00069816,-0.000870543,0.000589149,0.001349997,0.002759892
Age 60+ Female,-0.012434184,0.007855113,-0.000319514,0.000882955,-0.001520685,0.000746659,0.002802629,0.003487851
Age 60+ Male,0.005311531,0.008936169,0.000942369,0.001012414,5.61049E-05,0.000851687,-0.000747156,0.004006725
All:LAG 13,-0.003016362,0.002628346,-0.000273126,0.000298091,-0.000273375,0.000246769,0.003014923,0.001157936
Female,-0.003372413,0.00346892,-0.000156502,0.000392204,-0.000336537,0.000325186,0.003715889,0.001525528
Male,-0.002769092,0.003019369,-0.000350763,0.000343118,-0.000230138,0.000283766,0.002548756,0.00133257
Warm All,-0.004883178,0.002644034,-0.001492215,0.000413106,0.000145679,0.000241262,0.002863404,0.001251068
Warm Female,-0.001705062,0.003425614,-0.001075685,0.000536702,0.000417996,0.000312365,0.00490914,0.001618044
Warm Male,-0.006967569,0.003024569,-0.001762798,0.000472096,-3.31464E-05,0.000276064,0.001514398,0.001433051
Cold All,-0.001111627,0.002626779,0.000159938,0.000241396,-0.000808072,0.000254566,0.003422823,0.001075962
Cold Female,-0.005126773,0.003543737,0.000164387,0.00032464,-0.001214124,0.000341987,0.00301848,0.001450381
Cold Male,0.001586866,0.003030003,0.000157555,0.000279109,-0.000532635,0.000294782,0.003701542,0.001243454
Age 0-10 All,0.000207215,0.005433665,0.000194588,0.000625696,-0.00021305,0.000503749,2.36191E-05,0.00238344
Age 0-10 Female,0.001742935,0.007599214,0.001129756,0.000871928,-0.000977159,0.000703,0.002500028,0.003317046
Age 0-10 Male,-0.000985325,0.006746558,-0.000521216,0.000778843,0.00037185,0.000626386,-0.001833965,0.00297024
Age 11-60 All,-0.003328029,0.002816494,-0.000355571,0.000318677,-0.000279261,0.000264784,0.003884327,0.001239334
Age 11-60 Female,-0.003249094,0.003925841,-0.00028746,0.000442605,-0.000206971,0.000368578,0.004461959,0.001725437
Age 11-60 Male,-0.003371067,0.003247976,-0.000396297,0.000368263,-0.000320812,0.000305574,0.003545008,0.001431525
Age 60+All,-0.004997098,0.006216039,-0.000266496,0.000702375,-0.000311943,0.000588239,0.000442094,0.002776164
Age 60+ Female,-0.00910888,0.007873799,-0.000799382,0.000888144,-0.000272929,0.000743142,0.001316329,0.003502761
Age 60+ Male,0.000893836,0.008997033,0.00050733,0.001019194,-0.00037501,0.000854739,-0.000844667,0.004041075
All:LAG 14,-0.000852997,0.0026372,-0.000251041,0.000299562,0.000115976,0.000247251,0.002563691,0.001165854
Female,6.81301E-05,0.003482021,-4.19412E-05,0.000394237,0.000124628,0.000326227,0.003173687,0.001536985
Male,-0.001458453,0.003028447,-0.000389976,0.00034475,0.000109712,0.000284079,0.002157177,0.001340895
Warm All,-0.002486306,0.002629976,-0.001437104,0.000408539,0.000486434,0.00024174,2.10401E-05,0.001266859
Warm Female,0.001328749,0.003407432,-0.000703436,0.000530607,0.000629945,0.000313038,-0.001319868,0.001644167
Warm Male,-0.00498302,0.003005099,-0.001915663,0.00046636,0.000392424,0.000276491,0.00089873,0.001445963
Cold All,0.000315407,0.002662661,0.000186109,0.000243912,-0.000462763,0.000255016,0.004648195,0.001076888
Cold Female,-0.002005803,0.003595048,0.000155824,0.000328478,-0.000547071,0.000343959,0.006810183,0.001449018
Cold Male,0.001896887,0.00307093,0.000208917,0.000281842,-0.000407517,0.000294433,0.003180129,0.001247385
Age 0-10 All,0.00176602,0.00542794,2.49555E-05,0.00062657,0.000302945,0.000502157,-0.000366929,0.002405268
Age 0-10 Female,0.006265686,0.007562273,0.000364676,0.000872787,0.000805945,0.000699536,-0.000693022,0.00335534
Age 0-10 Male,-0.001736141,0.006772397,-0.000232425,0.000781901,-9.36757E-05,0.000626571,-7.54848E-05,0.002998235
Age 11-60 All,-0.001674836,0.002829248,-0.000439661,0.000320561,0.000166911,0.000265436,0.002865805,0.001248793
Age 11-60 Female,-0.00229658,0.003947797,-0.000329368,0.000445355,3.70948E-05,0.000370026,0.003634054,0.001737171
Age 11-60 Male,-0.001306549,0.00325805,-0.000504117,0.000370121,0.000242999,0.000305833,0.002415845,0.001441413
Age 60+All,0.001803507,0.006217705,0.000818928,0.000703265,-0.000575447,0.000591074,0.004352531,0.002776742
Age 60+ Female,0.004797675,0.007877038,0.000920663,0.000889415,-0.000208298,0.000746522,0.005040102,0.003514418
Age 60+ Male,-0.002464713,0.008994233,0.000671692,0.001020247,-0.001108763,0.000859175,0.003374103,0.004024289
